country,country_code,year_week,age_group,new_cases,population,rate_14_day_per_100k,source
Bulgaria,BG,2020-22,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-23,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-24,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-25,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-26,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-27,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-28,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-29,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-30,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-31,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-32,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-33,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-34,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-35,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-36,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-37,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-38,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-39,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-40,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-41,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-42,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-43,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-44,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-45,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-46,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-47,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-48,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-49,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-50,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-51,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-52,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-53,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-01,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-02,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-03,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-04,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-05,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-06,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-07,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-08,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-09,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-10,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-11,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-12,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-13,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-14,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-15,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-16,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-17,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-18,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-19,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-20,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-21,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-22,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-23,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-24,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-25,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-26,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-27,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-28,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-29,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-30,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-31,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-32,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-33,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-34,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-35,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-36,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-37,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-38,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-39,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-40,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-41,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2021-42,25-49yr,,2402352,,TESSy COVID-19
Bulgaria,BG,2020-01,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-02,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-03,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-04,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-05,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-06,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-07,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-08,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-09,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-10,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-11,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-12,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-13,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-14,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-15,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-16,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-17,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-18,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-19,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-20,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-21,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-22,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-23,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-24,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-25,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-26,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-27,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-28,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-29,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-30,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-31,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-32,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-33,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-34,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-35,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-36,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-37,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-38,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-39,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-40,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-41,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-42,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-43,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-44,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-45,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-46,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-47,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-48,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-49,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-50,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-51,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-52,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2020-53,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-01,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-02,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-03,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-04,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-05,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-06,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-07,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-08,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-09,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-10,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-11,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-12,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-13,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-14,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-15,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-16,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-17,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-18,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-19,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-20,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-21,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-22,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-23,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-24,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-25,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-26,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-27,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-28,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-29,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-30,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-31,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-32,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-33,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-34,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-35,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-36,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-37,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-38,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-39,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-40,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-41,50-64yr,,1428171,,TESSy COVID-19
Bulgaria,BG,2021-42,50-64yr,,1428171,,TESSy COVID-19
Croatia,HR,2020-01,15-24yr,,436962,,TESSy COVID-19
Croatia,HR,2020-02,15-24yr,,436962,,TESSy COVID-19
Croatia,HR,2020-03,15-24yr,,436962,,TESSy COVID-19
Croatia,HR,2020-04,15-24yr,,436962,,TESSy COVID-19
Croatia,HR,2020-05,15-24yr,,436962,,TESSy COVID-19
Croatia,HR,2020-06,15-24yr,,436962,,TESSy COVID-19
Croatia,HR,2020-07,15-24yr,,436962,,TESSy COVID-19
Croatia,HR,2020-08,15-24yr,,436962,,TESSy COVID-19
Croatia,HR,2020-09,15-24yr,,436962,,TESSy COVID-19
Croatia,HR,2020-10,15-24yr,2,436962,,TESSy COVID-19
Croatia,HR,2020-11,15-24yr,1,436962,0.686558556579291,TESSy COVID-19
Croatia,HR,2020-12,15-24yr,5,436962,1.37311711315858,TESSy COVID-19
Croatia,HR,2020-13,15-24yr,25,436962,6.86558556579291,TESSy COVID-19
Croatia,HR,2020-14,15-24yr,23,436962,10.9849369052687,TESSy COVID-19
Croatia,HR,2020-15,15-24yr,34,436962,13.0446125750065,TESSy COVID-19
Croatia,HR,2020-16,15-24yr,31,436962,14.8754353925513,TESSy COVID-19
Croatia,HR,2020-17,15-24yr,17,436962,10.9849369052687,TESSy COVID-19
Croatia,HR,2020-18,15-24yr,6,436962,5.26361560044123,TESSy COVID-19
Croatia,HR,2020-19,15-24yr,4,436962,2.28852852193097,TESSy COVID-19
Croatia,HR,2020-20,15-24yr,5,436962,2.05967566973787,TESSy COVID-19
Croatia,HR,2020-21,15-24yr,2,436962,1.60196996535168,TESSy COVID-19
Croatia,HR,2020-22,15-24yr,0,436962,0.457705704386194,TESSy COVID-19
Croatia,HR,2020-23,15-24yr,,436962,,TESSy COVID-19
Croatia,HR,2020-24,15-24yr,,436962,,TESSy COVID-19
Croatia,HR,2020-25,15-24yr,5,436962,,TESSy COVID-19
Croatia,HR,2020-26,15-24yr,32,436962,8.46755553114459,TESSy COVID-19
Croatia,HR,2020-27,15-24yr,97,436962,29.5220179329095,TESSy COVID-19
Croatia,HR,2020-28,15-24yr,64,436962,36.8453092030886,TESSy COVID-19
Croatia,HR,2020-29,15-24yr,91,436962,35.47219208993,TESSy COVID-19
Croatia,HR,2020-30,15-24yr,82,436962,39.5915434294058,TESSy COVID-19
Croatia,HR,2020-31,15-24yr,49,436962,29.9797236372957,TESSy COVID-19
Croatia,HR,2020-32,15-24yr,65,436962,26.0892251500131,TESSy COVID-19
Croatia,HR,2020-33,15-24yr,261,436962,74.6060298149496,TESSy COVID-19
Croatia,HR,2020-34,15-24yr,324,436962,133.878918532962,TESSy COVID-19
Croatia,HR,2020-35,15-24yr,315,436962,146.236972551389,TESSy COVID-19
Croatia,HR,2020-36,15-24yr,269,436962,133.650065680769,TESSy COVID-19
Croatia,HR,2020-37,15-24yr,244,436962,117.401513175059,TESSy COVID-19
Croatia,HR,2020-38,15-24yr,198,436962,101.152960669349,TESSy COVID-19
Croatia,HR,2020-39,15-24yr,208,436962,92.9142579903973,TESSy COVID-19
Croatia,HR,2020-40,15-24yr,233,436962,100.924107817156,TESSy COVID-19
Croatia,HR,2020-41,15-24yr,268,436962,114.655278948742,TESSy COVID-19
Croatia,HR,2020-42,15-24yr,455,436962,165.460612135609,TESSy COVID-19
Croatia,HR,2020-43,15-24yr,480,436962,213.977416800546,TESSy COVID-19
Croatia,HR,2020-44,15-24yr,600,436962,247.161080368545,TESSy COVID-19
Croatia,HR,2020-45,15-24yr,639,436962,283.548683867247,TESSy COVID-19
Croatia,HR,2020-46,15-24yr,739,436962,315.359230322088,TESSy COVID-19
Croatia,HR,2020-47,15-24yr,815,436962,355.637332308073,TESSy COVID-19
Croatia,HR,2020-48,15-24yr,814,436962,372.801296222555,TESSy COVID-19
Croatia,HR,2020-49,15-24yr,965,436962,407.129224051519,TESSy COVID-19
Croatia,HR,2020-50,15-24yr,981,436962,445.347650367767,TESSy COVID-19
Croatia,HR,2020-51,15-24yr,1270,436962,515.147770286661,TESSy COVID-19
Croatia,HR,2020-52,15-24yr,896,436962,495.695277850248,TESSy COVID-19
Croatia,HR,2020-53,15-24yr,908,436962,412.850545356347,TESSy COVID-19
Croatia,HR,2021-01,15-24yr,947,436962,424.522040818195,TESSy COVID-19
Croatia,HR,2021-02,15-24yr,1138,436962,477.158196822607,TESSy COVID-19
Croatia,HR,2021-03,15-24yr,1042,436962,498.899217780951,TESSy COVID-19
Croatia,HR,2021-04,15-24yr,826,436962,427.497127896705,TESSy COVID-19
Croatia,HR,2021-05,15-24yr,711,436962,351.74683382079,TESSy COVID-19
Croatia,HR,2021-06,15-24yr,633,436962,307.578233347522,TESSy COVID-19
Croatia,HR,2021-07,15-24yr,490,436962,257.001753012848,TESSy COVID-19
Croatia,HR,2021-08,15-24yr,371,436962,197.042305738256,TESSy COVID-19
Croatia,HR,2021-09,15-24yr,468,436962,192.007542990008,TESSy COVID-19
Croatia,HR,2021-10,15-24yr,671,436962,260.663398647937,TESSy COVID-19
Croatia,HR,2021-11,15-24yr,873,436962,353.348803786142,TESSy COVID-19
Croatia,HR,2021-12,15-24yr,5153,436962,1379.0672873156,TESSy COVID-19
Croatia,HR,2021-13,15-24yr,1347,436962,1487.54353925513,TESSy COVID-19
Croatia,HR,2021-14,15-24yr,1479,436962,646.738160297692,TESSy COVID-19
Croatia,HR,2021-15,15-24yr,1674,436962,721.573042964835,TESSy COVID-19
Croatia,HR,2021-16,15-24yr,1537,436962,734.846508392034,TESSy COVID-19
Croatia,HR,2021-17,15-24yr,1265,436962,641.245691845057,TESSy COVID-19
Croatia,HR,2021-18,15-24yr,977,436962,513.088094616923,TESSy COVID-19
Croatia,HR,2021-19,15-24yr,733,436962,391.338377250196,TESSy COVID-19
Croatia,HR,2021-20,15-24yr,573,436962,298.881824964185,TESSy COVID-19
Croatia,HR,2021-21,15-24yr,322,436962,204.823302712822,TESSy COVID-19
Croatia,HR,2021-22,15-24yr,283,436962,138.455975576824,TESSy COVID-19
Croatia,HR,2021-23,15-24yr,334,436962,141.202209803141,TESSy COVID-19
Croatia,HR,2021-24,15-24yr,383,436962,164.087495022451,TESSy COVID-19
Croatia,HR,2021-25,15-24yr,334,436962,164.087495022451,TESSy COVID-19
Croatia,HR,2021-26,15-24yr,281,436962,140.744504098755,TESSy COVID-19
Croatia,HR,2021-27,15-24yr,300,436962,132.963507124189,TESSy COVID-19
Croatia,HR,2021-28,15-24yr,320,436962,141.88876835972,TESSy COVID-19
Croatia,HR,2021-29,15-24yr,376,436962,159.281585126395,TESSy COVID-19
Croatia,HR,2021-30,15-24yr,692,436962,244.414846142228,TESSy COVID-19
Croatia,HR,2021-31,15-24yr,488,436962,270.046365587854,TESSy COVID-19
Croatia,HR,2021-32,15-24yr,739,436962,280.80244964093,TESSy COVID-19
Croatia,HR,2021-33,15-24yr,1085,436962,417.427602400209,TESSy COVID-19
Croatia,HR,2021-34,15-24yr,1182,436962,518.809415921751,TESSy COVID-19
Croatia,HR,2021-35,15-24yr,1062,436962,513.545800321309,TESSy COVID-19
Croatia,HR,2021-36,15-24yr,1229,436962,524.301884374385,TESSy COVID-19
Croatia,HR,2021-37,15-24yr,1543,436962,634.380106279265,TESSy COVID-19
Croatia,HR,2021-38,15-24yr,1426,436962,679.464118161305,TESSy COVID-19
Croatia,HR,2021-39,15-24yr,1278,436962,618.818112330134,TESSy COVID-19
Croatia,HR,2021-40,15-24yr,1480,436962,631.176166348561,TESSy COVID-19
Croatia,HR,2021-41,15-24yr,1704,436962,728.667481382821,TESSy COVID-19
Croatia,HR,2021-42,15-24yr,2554,436962,974.455444638207,TESSy COVID-19
Croatia,HR,2020-01,25-49yr,,1319478,,TESSy COVID-19
Croatia,HR,2020-02,25-49yr,,1319478,,TESSy COVID-19
Croatia,HR,2020-03,25-49yr,,1319478,,TESSy COVID-19
Croatia,HR,2020-04,25-49yr,,1319478,,TESSy COVID-19
Croatia,HR,2020-05,25-49yr,,1319478,,TESSy COVID-19
Croatia,HR,2020-06,25-49yr,,1319478,,TESSy COVID-19
Croatia,HR,2020-07,25-49yr,,1319478,,TESSy COVID-19
Croatia,HR,2020-08,25-49yr,,1319478,,TESSy COVID-19
Croatia,HR,2020-09,25-49yr,,1319478,,TESSy COVID-19
Croatia,HR,2020-10,25-49yr,3,1319478,,TESSy COVID-19
Croatia,HR,2020-11,25-49yr,4,1319478,0.530512824010707,TESSy COVID-19
Croatia,HR,2020-12,25-49yr,69,1319478,5.53249087896881,TESSy COVID-19
Croatia,HR,2020-13,25-49yr,163,1319478,17.5827107386406,TESSy COVID-19
Croatia,HR,2020-14,25-49yr,171,1319478,25.3130404599395,TESSy COVID-19
Croatia,HR,2020-15,25-49yr,157,1319478,24.858315182216,TESSy COVID-19
Croatia,HR,2020-16,25-49yr,107,1319478,20.0079122198324,TESSy COVID-19
Croatia,HR,2020-17,25-49yr,56,1319478,12.3533700448208,TESSy COVID-19
Croatia,HR,2020-18,25-49yr,24,1319478,6.06300370297951,TESSy COVID-19
Croatia,HR,2020-19,25-49yr,24,1319478,3.63780222178771,TESSy COVID-19
Croatia,HR,2020-20,25-49yr,18,1319478,3.18307694406424,TESSy COVID-19
Croatia,HR,2020-21,25-49yr,9,1319478,2.04626374975559,TESSy COVID-19
Croatia,HR,2020-22,25-49yr,1,1319478,0.757875462872439,TESSy COVID-19
Croatia,HR,2020-23,25-49yr,,1319478,,TESSy COVID-19
Croatia,HR,2020-24,25-49yr,,1319478,,TESSy COVID-19
Croatia,HR,2020-25,25-49yr,11,1319478,,TESSy COVID-19
Croatia,HR,2020-26,25-49yr,96,1319478,8.1092674527351,TESSy COVID-19
Croatia,HR,2020-27,25-49yr,169,1319478,20.0836997661196,TESSy COVID-19
Croatia,HR,2020-28,25-49yr,191,1319478,27.2835166634078,TESSy COVID-19
Croatia,HR,2020-29,25-49yr,309,1319478,37.893773143622,TESSy COVID-19
Croatia,HR,2020-30,25-49yr,282,1319478,44.7904398557611,TESSy COVID-19
Croatia,HR,2020-31,25-49yr,169,1319478,34.180183375547,TESSy COVID-19
Croatia,HR,2020-32,25-49yr,109,1319478,21.0689378678538,TESSy COVID-19
Croatia,HR,2020-33,25-49yr,243,1319478,26.6772162931099,TESSy COVID-19
Croatia,HR,2020-34,25-49yr,420,1319478,50.2471431884427,TESSy COVID-19
Croatia,HR,2020-35,25-49yr,657,1319478,81.6231873513617,TESSy COVID-19
Croatia,HR,2020-36,25-49yr,654,1319478,99.3574731825767,TESSy COVID-19
Croatia,HR,2020-37,25-49yr,767,1319478,107.694103274174,TESSy COVID-19
Croatia,HR,2020-38,25-49yr,698,1319478,111.028755310812,TESSy COVID-19
Croatia,HR,2020-39,25-49yr,620,1319478,99.8879860065875,TESSy COVID-19
Croatia,HR,2020-40,25-49yr,683,1319478,98.7511728122788,TESSy COVID-19
Croatia,HR,2020-41,25-49yr,711,1319478,105.647839524418,TESSy COVID-19
Croatia,HR,2020-42,25-49yr,1186,1319478,143.768975306902,TESSy COVID-19
Croatia,HR,2020-43,25-49yr,1327,1319478,190.454103819844,TESSy COVID-19
Croatia,HR,2020-44,25-49yr,1837,1319478,239.79179645284,TESSy COVID-19
Croatia,HR,2020-45,25-49yr,2373,1319478,319.065569869297,TESSy COVID-19
Croatia,HR,2020-46,25-49yr,2959,1319478,404.099196803584,TESSy COVID-19
Croatia,HR,2020-47,25-49yr,3156,1319478,463.440845546496,TESSy COVID-19
Croatia,HR,2020-48,25-49yr,3079,1319478,472.535351100966,TESSy COVID-19
Croatia,HR,2020-49,25-49yr,3949,1319478,532.63487530675,TESSy COVID-19
Croatia,HR,2020-50,25-49yr,4125,1319478,611.908648723207,TESSy COVID-19
Croatia,HR,2020-51,25-49yr,5671,1319478,742.414803429841,TESSy COVID-19
Croatia,HR,2020-52,25-49yr,4238,1319478,750.9787961603,TESSy COVID-19
Croatia,HR,2020-53,25-49yr,4229,1319478,641.693154414094,TESSy COVID-19
Croatia,HR,2021-01,25-49yr,4127,1319478,633.28073677621,TESSy COVID-19
Croatia,HR,2021-02,25-49yr,5133,1319478,701.792678619878,TESSy COVID-19
Croatia,HR,2021-03,25-49yr,4528,1319478,732.183484681063,TESSy COVID-19
Croatia,HR,2021-04,25-49yr,4198,1319478,661.32212890249,TESSy COVID-19
Croatia,HR,2021-05,25-49yr,3533,1319478,585.913520346683,TESSy COVID-19
Croatia,HR,2021-06,25-49yr,3209,1319478,510.959637068598,TESSy COVID-19
Croatia,HR,2021-07,25-49yr,2423,1319478,426.835460689758,TESSy COVID-19
Croatia,HR,2021-08,25-49yr,1549,1319478,301.028133852933,TESSy COVID-19
Croatia,HR,2021-09,25-49yr,2064,1319478,273.820404735812,TESSy COVID-19
Croatia,HR,2021-10,25-49yr,2248,1319478,326.795899590596,TESSy COVID-19
Croatia,HR,2021-11,25-49yr,3337,1319478,423.273446014257,TESSy COVID-19
Croatia,HR,2021-12,25-49yr,18638,1319478,1665.43132966219,TESSy COVID-19
Croatia,HR,2021-13,25-49yr,5410,1319478,1822.53891311564,TESSy COVID-19
Croatia,HR,2021-14,25-49yr,6649,1319478,913.922020677874,TESSy COVID-19
Croatia,HR,2021-15,25-49yr,6767,1319478,1016.76572098966,TESSy COVID-19
Croatia,HR,2021-16,25-49yr,6215,1319478,983.873925901,TESSy COVID-19
Croatia,HR,2021-17,25-49yr,5589,1319478,894.596196374627,TESSy COVID-19
Croatia,HR,2021-18,25-49yr,4623,1319478,773.942422685335,TESSy COVID-19
Croatia,HR,2021-19,25-49yr,3301,1319478,600.540516780121,TESSy COVID-19
Croatia,HR,2021-20,25-49yr,2123,1319478,411.071651062011,TESSy COVID-19
Croatia,HR,2021-21,25-49yr,1307,1319478,259.951283765247,TESSy COVID-19
Croatia,HR,2021-22,25-49yr,1027,1319478,176.888133034427,TESSy COVID-19
Croatia,HR,2021-23,25-49yr,1272,1319478,174.235568914374,TESSy COVID-19
Croatia,HR,2021-24,25-49yr,1403,1319478,202.731686318377,TESSy COVID-19
Croatia,HR,2021-25,25-49yr,1202,1319478,197.42655807827,TESSy COVID-19
Croatia,HR,2021-26,25-49yr,974,1319478,164.913700721043,TESSy COVID-19
Croatia,HR,2021-27,25-49yr,1052,1319478,153.545568777956,TESSy COVID-19
Croatia,HR,2021-28,25-49yr,827,1319478,142.404799473731,TESSy COVID-19
Croatia,HR,2021-29,25-49yr,803,1319478,123.533700448208,TESSy COVID-19
Croatia,HR,2021-30,25-49yr,1187,1319478,150.817217111615,TESSy COVID-19
Croatia,HR,2021-31,25-49yr,970,1319478,163.473737341585,TESSy COVID-19
Croatia,HR,2021-32,25-49yr,1357,1319478,176.357620210417,TESSy COVID-19
Croatia,HR,2021-33,25-49yr,2115,1319478,263.134360709311,TESSy COVID-19
Croatia,HR,2021-34,25-49yr,2425,1319478,344.075460144087,TESSy COVID-19
Croatia,HR,2021-35,25-49yr,2566,1319478,378.255643519634,TESSy COVID-19
Croatia,HR,2021-36,25-49yr,3121,1319478,431.003775735556,TESSy COVID-19
Croatia,HR,2021-37,25-49yr,3610,1319478,510.125974059439,TESSy COVID-19
Croatia,HR,2021-38,25-49yr,3658,1319478,550.823886415689,TESSy COVID-19
Croatia,HR,2021-39,25-49yr,3300,1319478,527.329747066643,TESSy COVID-19
